1740 02109 1|4463|5516|eta And|14.3016661|23.4176518|0|57|12.399864|+|23.0|25.0|3.54648000001|4.499|999
1744 02936 1|3031|3546|epsilon And|9.63893624|29.31175207|0|38|33.3446976|+|29.0|18.0|42.307452|4.440|999
1746 01870 1|4510|5575|68 Psc|14.45896381|28.99221782|0|57|50.1513144|+|28.0|59.0|31.984152|5.557|999
1747 02263 1|5742|7318|phi Psc|18.43728157|24.58370895|1|13|44.9475768|+|24.0|35.0|1.35221999999|4.786|999
1750 02395 1|5494|||17.58104996|25.45775954|1|10|19.4519904|+|25.0|27.0|27.934344|5.972|999
1751 02178 1|6193|7964|upsilon Psc|19.86664165|27.26405675|1|19|27.993996|+|27.0|15.0|50.6043|4.753|999
1754 02321 1|6315|8126|91 Psc|20.28072019|28.73820688|1|21|7.3728456|+|28.0|44.0|17.544768|5.386|999
1757 01964 1|9153|11973|lambda Ari|29.48215334|23.59606343|1|57|55.7168016|+|23.0|35.0|45.828348|4.802|373
1757 01965 1|8993|11763|7 Ari|28.96266189|23.57731833|1|55|51.0388536|+|23.0|34.0|38.345988|5.882|999
1758 02416 1|9884|12929|alpha Ari|31.79289556|23.46276111|2|7|10.2949344|+|23.0|27.0|45.939996|2.125|999
1758 02417 1|9836|12869|kappa Ari|31.64135479|22.64831392|2|6|33.9251496|+|22.0|38.0|53.930112|5.038|999
1761 02536 1|10053|13174|14 Ari|32.35555726|25.9398814|2|9|25.3337424|+|25.0|56.0|23.57304|5.019|999
1761 02538 1|9621A|12558|10A Ari|30.91393864|25.93549256|2|3|39.3452736|+|25.0|56.0|7.773216|5.823|11
1763 03028 1|8796|11443|alpha Tri|28.27045048|29.57882527|1|53|4.9081152|+|29.0|34.0|43.770972|3.457|999
1769 01308 1|10540|13871|20 Ari|33.94187511|25.78293636|2|15|46.0500264|+|25.0|46.0|58.570896|5.840|999
1769 01309 1|10535AB|13872|21 A Ari|33.92823939|25.04303817|2|15|42.7774536|+|25.0|2.0|34.937412|5.637|999
1770 01527 1|11670|||37.63480945|25.23502935|2|30|32.354268|+|25.0|14.0|6.10566|5.928|999
1776 01395 1|12719|16908|35 Ari|40.86298401|27.70715021|2|43|27.1161624|+|27.0|42.0|25.740756|4.624|999
1776 01396 1|12489|16628|33 Ari|40.17114703|27.06094247|2|40|41.0752872|+|27.0|3.0|39.392892|5.307|999
1777 01481 1|10793|14252|10 Tri|34.73747496|28.64267444|2|18|56.9939904|+|28.0|38.0|33.627984|5.293|999
1778 01522 1|11486|15257|12 Tri|37.0415862|29.66933261|2|28|9.980688|+|29.0|40.0|9.59739600001|5.323|999
1778 01523 1|11548|15335|13 Tri|37.20206054|29.93176099|2|28|48.4945296|+|29.0|55.0|54.339564|5.968|999
1785 00603 1|13121|||42.19127718|25.18806457|2|48|45.9065232|+|25.0|11.0|17.032452|5.887|999
1787 01187 1|14376AB|19134|52 A Ari|46.36120692|25.2551679|3|5|26.6896608|+|25.0|15.0|18.60444|5.465|999
1789 01490 1|13209|17573|41 Ari|42.49597556|27.26050911|2|49|59.0341344|+|27.0|15.0|37.832796|3.579|999
1790 01709 1|14109|18769|49 Ari|45.47558955|26.46235345|3|1|54.141492|+|26.0|27.0|44.47242|5.929|999
1791 01519 1|14893|||48.05935655|27.25696789|3|12|14.245572|+|27.0|15.0|25.084404|5.754|999
1793 01611 1|13061|17361|39 Ari|41.97725417|29.2471177|2|47|54.5410008|+|29.0|14.0|49.62372|4.639|999
1795 01546 1|14677|19548|55 Ari|47.40309279|29.07708462|3|9|36.7422696|+|29.0|4.0|37.504632|5.755|999
1796 01306 1|15549|||50.08483464|29.0484644|3|20|20.3603136|+|29.0|2.0|54.47184|4.639|999
1799 01439 1|17573|23408|20 Tau|56.45669538|24.36775119|3|45|49.6068912|+|24.0|22.0|3.904284|3.849|999
1799 01440 1|17489|23288|16 Tau|56.2008923|24.28946632|3|44|48.214152|+|24.0|17.0|22.078752|5.441|999
1799 01441 1|17499|23302|17 Tau|56.21885222|24.11344611|3|44|52.5245328|+|24.0|6.0|48.405996|3.674|999
1800 02200 1|17851|23862|28 Tau|57.29673613|24.13670934|3|49|11.2166712|+|24.0|8.0|12.153624|5.028|999
1800 02202 1|17702|23630|eta Tau|56.87110528|24.10523889|3|47|29.0652672|+|24.0|6.0|18.860004|2.834|999
1800 02203 1|17847|23850|27 Tau|57.29059475|24.05341343|3|49|9.74274|+|24.0|3.0|12.288348|3.601|999
1800 02204 1|17608|23480|23 Tau|56.58155286|23.94834792|3|46|19.5726864|+|23.0|56.0|54.052512|4.152|999
1800 02207 1|17776|||57.08673343|23.42124898|3|48|20.8160232|+|23.0|25.0|16.496328|5.427|999
1801 01864 1|15861|21017|64 Ari|51.07698075|24.72406899|3|24|18.47538|+|24.0|43.0|26.648364|5.638|894
1803 01583 1|17527|23324|18 Tau|56.29058097|24.83926193|3|45|9.7394328|+|24.0|50.0|21.342948|5.636|999
1803 01584 1|17579|23432|21 Tau|56.47698571|24.55451092|3|45|54.4765704|+|24.0|33.0|16.239312|5.745|999
1803 01585 1|17531|23338|19 Tau|56.30206106|24.46726881|3|45|12.4946544|+|24.0|28.0|2.167716|4.272|999
1804 02519 1|17954AB|||57.57893316|25.57938512|3|50|18.9439584|+|25.0|34.0|45.786432|5.262|999
1805 01736 1|15696|20825|62 Ari|50.54955803|27.60754985|3|22|11.8939272|+|27.0|36.0|27.17946|5.662|999
1814 01647 1|19009|25555|36 Tau|61.09030547|24.10599159|4|4|21.6733128|+|24.0|6.0|21.569724|5.602|999
1816 01892 1|20789|28149|72 Tau|66.82270096|22.9963333|4|27|17.4482304|+|22.0|59.0|46.79988|5.498|999
1816 01893 1|20711|28024|upsilon Tau|66.57693588|22.81357951|4|26|18.4646112|+|22.0|48.0|48.886236|4.303|999
1820 01416 1|20430|27638|chi Tau|65.64559588|25.62931476|4|22|34.9430112|+|25.0|37.0|45.533136|5.372|194
1822 02314 1|19171|25823|41 Tau|61.6517163|27.59990174|4|6|36.411912|+|27.0|35.0|59.646264|5.151|999
1822 02315 1|19513|26322|44 Tau|62.70775126|26.4809523|4|10|49.8603024|+|26.0|28.0|51.42828|5.427|999
1824 01167 1|20250|27382|phi Tau|65.08839863|27.35075106|4|20|21.2156712|+|27.0|21.0|2.703816|5.079|491
1826 01575 1|19205|25867|psi Tau|61.75189871|29.00130375|4|7|0.455690399998|+|29.0|0.0|4.69350000001|5.245|999
1830 02129 1|21881AS|||70.56125872|22.95694022|4|42|14.7020928|+|22.0|57.0|24.984792|4.239|629
1832 02497 1|23068|31553|99 Tau|74.45269454|23.94855442|4|57|48.6466896|+|23.0|56.0|54.795912|5.928|999
1836 01792 1|23088|31592|98 Tau|74.53913905|25.05040554|4|58|9.393372|+|25.0|3.0|1.459944|5.787|999
1841 01388 1|21323|||68.65829348|28.96114832|4|34|37.9904352|+|28.0|57.0|40.133952|5.869|254
1842 01584 1|21819|||70.33233795|28.61499213|4|41|19.761108|+|28.0|36.0|53.971668|5.730|429
1845 03942 1|23900AD|||77.02759411|24.26517156|5|8|6.6225864|+|24.0|15.0|54.617616|5.506|999
1852 01198 1|25695A|35943|118A Tau|82.31874762|25.15021319|5|29|16.4994288|+|25.0|9.0|0.767483999996|5.825|48
1859 01469 1|25001|||80.30286775|29.5698867|5|21|12.68826|+|29.0|34.0|11.59212|5.666|999
1861 02149 1|26248|36819|121 Tau|83.86303444|24.03959138|5|35|27.1282656|+|24.0|2.0|22.528968|5.355|999
1864 02011 1|28734AB|41116|1A Gem|91.03006917|23.26360972|6|4|7.2166008|+|23.0|15.0|48.994992|4.261|999
1865 02865 1|26640|37438|125 Tau|84.93416784|25.89709329|5|39|44.2002816|+|25.0|53.0|49.535844|5.142|999
1866 02598 1|27468A|38751|132 Tau|87.25399547|24.56749571|5|49|0.958912800002|+|24.0|34.0|2.984556|4.987|38
1867 03204 1|28237|40111|139 Tau|89.49856803|25.95391053|5|57|59.6563272|+|25.0|57.0|14.077908|4.806|999
1870 01883 1|27629|||87.74212208|27.96786389|5|50|58.1092992|+|27.0|58.0|4.310004|5.689|999
1871 02618 1|27830|39357|136 Tau|88.33186065|27.61226179|5|53|19.646556|+|27.0|36.0|44.142444|4.550|999
1877 01716 1|29655A|42995|eta A Gem|93.71956139|22.50682139|6|14|52.6947336|+|22.0|30.0|24.557004|3.519|18
1877 01718 1|29225AB|42087|3A Gem|92.43326683|23.11347354|6|9|43.9840392|+|23.0|6.0|48.504744|5.797|999
1878 01429 1|30343|44478|mu Gem|95.73997333|22.51383|6|22|57.5935992|+|22.0|30.0|49.788|3.064|999
1881 01593 1|29379|42398|5 Gem|92.8846055|24.42025236|6|11|32.30532|+|24.0|25.0|12.908496|5.950|999
1888 01793 1|31434|46553|49 Aur|98.80025756|28.02231013|6|35|12.0618144|+|28.0|1.0|20.316468|5.258|999
1889 00861 1|29696|43039|kappa Aur|93.84453493|29.49807515|6|15|22.6883832|+|29.0|29.0|53.07054|4.434|999
1892 00236 1|31737AB|47152|53A Aur|99.59586441|28.98434976|6|38|23.0074584|+|28.0|59.0|3.659136|5.746|999
1894 03125 1|32968|||102.99994618|23.60171859|6|51|59.9870832|+|23.0|36.0|6.186924|5.844|999
1895 01643 1|34182|53257|44 Gem|106.32653913|22.63745769|7|5|18.3693912|+|22.0|38.0|14.847684|5.999|999
1895 02276 1|33927|52497|omega Gem|105.60325314|24.21544539|7|2|24.7807536|+|24.0|12.0|55.603404|5.287|999
1896 00011 1|34819|55052|48 Gem|108.10990237|24.12859381|7|12|26.3765688|+|24.0|7.0|42.937716|5.889|999
1897 01639 1|32246|48329|epsilon Gem|100.98302446|25.13112434|6|43|55.9258704|+|25.0|7.0|52.047624|3.138|999
1898 02479 1|33277|50692|37 Gem|103.82777894|25.37569676|6|55|18.6669456|+|25.0|22.0|32.508336|5.816|999
1904 01157 1|34722|54801|47 Gem|107.84611296|26.85658423|7|11|23.0671104|+|26.0|51.0|23.703228|5.766|945
1905 01168 1|32311|48450|28 Gem|101.18941496|28.97093133|6|44|45.4595904|+|28.0|58.0|15.352788|5.584|999
1913 02400 1|35846|57727|57 Gem|110.86880153|25.05053145|7|23|28.5123672|+|25.0|3.0|1.91322|5.123|999
1916 02155 1|37704|62285|76 Gem|116.02880967|25.78415832|7|44|6.9143208|+|25.0|47.0|2.969952|5.474|902
1916 02156 1|37740|62345|kappa Gem|116.11187744|24.39799681|7|44|26.8505856|+|24.0|23.0|52.788516|3.662|999
1917 02487 1|35152|55870|53 Gem|108.98819212|27.89741867|7|15|57.1661088|+|27.0|53.0|50.707212|5.930|999
1918 02337 1|36393|59037|64 Gem|112.33516871|28.11827478|7|29|20.4404904|+|28.0|7.0|5.789208|5.080|999
1918 02338 1|36429|59148|65 Gem|112.45317419|27.916139|7|29|48.7618056|+|27.0|54.0|58.1004|5.134|999
1918 02339 1|36046|58207|iota Gem|111.43164963|27.79808119|7|25|43.5959112|+|27.0|47.0|53.092284|3.888|999
1918 02340 1|35941|57927|59 Gem|111.13938988|27.63785395|7|24|33.4535712|+|27.0|38.0|16.27422|5.802|999
1919 02109 1|36962|60522|upsilon Gem|113.980627|26.89574745|7|35|55.35048|+|26.0|53.0|44.69082|4.227|999
1924 02022 1|37629|62044|sigma Gem|115.82802764|28.88351125|7|43|18.7266336|+|28.0|53.0|0.640500000005|4.369|999
1928 01817 1|40881|70011|lambda Cnc|125.1338993|24.02231191|8|20|32.135832|+|24.0|1.0|20.322876|5.904|999
1930 01821 1|39191|65714|omega Cnc|120.23280655|25.39283598|8|0|55.873572|+|25.0|23.0|34.209528|5.967|999
1931 01928 1|40023|67767|psi Cnc|122.61326079|25.50733243|8|10|27.1825896|+|25.0|30.0|26.396748|5.806|923
1933 02000 1|38538|64145|phi Gem|118.37423405|26.76578861|7|53|29.816172|+|26.0|45.0|56.838996|4.977|999
1934 01889 1|39424|66216|chi Gem|120.87951898|27.79431875|8|3|31.0845552|+|27.0|47.0|39.5475|5.064|999
1936 01174 1|40843|69897|chi Cnc|125.01608634|27.21770692|8|20|3.8607216|+|27.0|13.0|3.744912|5.179|999
1939 01462 1|40240|68351|15 Cnc|123.28694745|29.65654074|8|13|8.867388|+|29.0|39.0|23.546664|5.595|999
1941 02827 1|41816|72041|upsilon 1 Cnc|127.87716059|24.08110914|8|31|30.5185416|+|24.0|4.0|51.992904|5.732|999
1947 01495 1|41377|71093|phi 1 Cnc|126.61543383|27.89358212|8|26|27.7041192|+|27.0|53.0|36.895632|5.737|999
1949 02010 1|43100B|74738|iota B Cnc|131.66657117|28.76506468|8|46|39.9770808|+|28.0|45.0|54.232848|5.989|306
1949 02011 1|43103A|74739|iota A Cnc|131.67424592|28.75990042|8|46|41.8190208|+|28.0|45.0|35.641512|4.126|306
1949 02014 1|43834|76219|rho 2 Cnc|133.91533071|27.92748595|8|55|39.6793704|+|27.0|55.0|38.94942|5.336|999
1950 02323 1|44405|77350|nu Cnc|135.6844411|24.45291226|9|2|44.265864|+|24.0|27.0|10.484136|5.440|999
1955 01904 1|46146|81146|kappa Leo|141.16357534|26.18232599|9|24|39.2580816|+|26.0|10.0|56.373564|4.599|999
1957 01674 1|44818|78235|tau Cnc|137.00021454|29.65423465|9|8|0.0514895999996|+|29.0|39.0|15.24474|5.520|999
1959 01582 1|46750|82308|lambda Leo|142.93011451|22.96797209|9|31|43.2274824|+|22.0|58.0|4.699524|4.475|999
1960 01550 1|47908|84441|epsilon Leo|146.46280605|23.77425356|9|45|51.073452|+|23.0|46.0|27.312816|3.042|999
1961 01429 1|48390|85376|22 Leo|147.97096591|24.39536395|9|51|53.0318184|+|24.0|23.0|43.31022|5.319|999
1964 01473 1|48455|85503|mu Leo|148.19090555|26.00695148|9|52|45.817332|+|26.0|0.0|25.025328|4.013|999
1966 00051 1|47701|6055|xi Scl|145.8885899|29.97447333|9|43|33.261576|+|29.0|58.0|28.103988|5.637|999
1967 01429 1|48982|||149.90089189|29.64523256|9|59|36.2140536|+|29.0|38.0|42.837216|5.861|999
1969 01261 1|50335|89025|zeta Leo|154.17252222|23.41732917|10|16|41.4053328|+|23.0|25.0|2.38501199999|3.455|999
1969 01262 1|50384|89125|39 Leo|154.31057906|23.10621677|10|17|14.5389744|+|23.0|6.0|22.380372|5.871|999
1972 01402 1|50336|||154.17398409|25.37070655|10|16|41.7561816|+|25.0|22.0|14.54358|5.972|797
1975 01399 1|50303|88960|23 LMi|154.06013364|29.31050105|10|16|14.4320736|+|29.0|18.0|37.80378|5.489|999
1977 02632 1|52457|92825|41 LMi|160.85398394|23.18840286|10|43|24.9561456|+|23.0|11.0|18.250296|5.075|999
1978 02295 1|53417A|94601|54A Leo|163.90333907|24.74972237|10|55|36.8013768|+|24.0|44.0|59.000532|4.477|66
1978 02297 1|54487|96738|67 Leo|167.20453994|24.65846166|11|8|49.0895856|+|24.0|39.0|30.461976|5.706|999
1979 02709 1|52422|92769|40 LMi|160.75783677|26.32555063|10|43|1.8808248|+|26.0|19.0|31.982268|5.530|999
1981 02471 1|54951|97778|72 Leo|168.80094818|23.09551311|11|15|12.2275632|+|23.0|5.0|43.847196|4.740|999
1984 02611 1|56601AB|||174.07487466|27.78127041|11|36|17.9699184|+|27.0|46.0|52.573476|5.901|999
1986 02431 1|59468|105981|4 Com|182.96323908|25.87028231|12|11|51.1773792|+|25.0|52.0|13.016316|5.808|999
1986 02432 1|59847|106714|7 Com|184.08557628|23.94541234|12|16|20.5383072|+|23.0|56.0|43.484424|5.033|999
1989 03203 1|60514|107966|13 Com|186.07721149|26.09858356|12|24|18.5307576|+|26.0|5.0|54.900816|5.157|999
1989 03206 1|60904|108662|17A Com|187.2279271|25.91284986|12|28|54.702504|+|25.0|54.0|46.259496|5.231|999
1989 03210 1|60351|107700|12 Com|185.62630134|25.8461567|12|22|30.3123216|+|25.0|50.0|46.16412|4.859|652
1989 03213 1|61071|108945|21 Com|187.75233742|24.56716766|12|31|0.560980799998|+|24.0|34.0|1.803576|5.444|999
1989 03214 1|60941|108722|18 Com|187.36267702|24.10892615|12|29|27.0424848|+|24.0|6.0|32.13414|5.519|999
1990 03784 1|61394AB|109485|23A Com|188.7128287|22.62924164|12|34|51.078888|+|22.0|37.0|45.269904|4.773|999
1991 01894 1|59923|||184.37739927|28.93718568|12|17|30.5758248|+|28.0|56.0|13.868448|5.722|999
1991 01895 1|60742|108381|gamma Com|186.73447237|28.26842484|12|26|56.2733688|+|28.0|16.0|6.32942400001|4.466|999
1991 01897 1|60697|108283|14 Com|186.60027028|27.26823928|12|26|24.0648672|+|27.0|16.0|5.661408|4.948|999
1991 01901 1|60746|108382|16 Com|186.74706742|26.82570069|12|26|59.2961808|+|26.0|49.0|32.522484|4.971|999
1991 01902 1|60170|||185.08198233|26.61948037|12|20|19.6757592|+|26.0|37.0|10.129332|5.643|999
1992 02215 1|62576|111469|30 Com|192.32271614|27.55238007|12|49|17.4518736|+|27.0|33.0|8.56825200001|5.757|999
1993 02902 1|63950|113866|40 Com|196.59418302|22.61618644|13|6|22.6039248|+|22.0|36.0|58.271184|5.763|999
1995 02586 1|62763|111812|31 Com|192.92467317|27.54071548|12|51|41.9215608|+|27.0|32.0|26.575728|4.999|999
1996 02400 1|64394|114710|beta Com|197.96830985|27.87818125|13|11|52.394364|+|27.0|52.0|41.4525|4.304|999
1996 02401 1|64022|113996|41 Com|196.79470976|27.62474074|13|7|10.7303424|+|27.0|37.0|29.066664|4.952|999
1997 00630 1|65466|||201.27782826|23.85441617|13|25|6.6787824|+|23.0|51.0|15.898212|5.757|999
1998 01193 1|66417|||204.24617962|24.61329774|13|36|59.0831088|+|24.0|36.0|47.871864|5.910|999
2002 01056 1|68103|121710|9 Boo|209.14242039|27.4920812|13|56|34.1808936|+|27.0|29.0|31.49232|5.167|999
2005 00305 1|67782|||208.29283631|28.64813563|13|53|10.2807144|+|28.0|38.0|53.288268|5.934|999
2010 01245 1|69226|123999|12 Boo|212.59972001|25.09167937|14|10|23.9328024|+|25.0|5.0|30.045732|4.868|999
2016 00334 1|72567|||222.56587879|23.91183812|14|50|15.8109096|+|23.0|54.0|42.617232|5.935|999
2019 01250 1|72105B|129988|epsilon B Boo|221.24658444|27.07492778|14|44|59.1802656|+|27.0|4.0|29.740008|4.808|29
2019 01251 1|72105A|129989|epsilon A Boo|221.24676327|27.0742078|14|44|59.2231848|+|27.0|4.0|27.14808|2.578|29
2019 01252 1|71995|129712|34 Boo|220.85567784|26.52785236|14|43|25.3626816|+|26.0|31.0|40.268496|5.003|999
2020 01409 1|73568|133124|omega Boo|225.52711771|25.00814033|15|2|6.5082504|+|25.0|0.0|29.305188|4.965|999
2021 01323 1|71284|128167|sigma Boo|218.67007062|29.74512688|14|34|40.8169488|+|29.0|44.0|42.456768|4.501|999
2022 01296 1|72552|||222.49332568|28.61583191|14|49|58.3981632|+|28.0|36.0|56.994876|5.791|999
2024 01355 1|73996|134083|45 Boo|226.82527678|24.86919657|15|7|18.0664272|+|24.0|52.0|9.107652|4.974|999
2027 01405 1|73745|133582|psi Boo|226.1114234|26.94764897|15|4|26.741616|+|26.0|56.0|51.536292|4.653|999
2027 01406 1|74087|134320|46 Boo|227.09909693|26.3011469|15|8|23.7832632|+|26.0|18.0|4.12884|5.810|999
2027 01407 1|74096|||227.14818172|25.10863623|15|8|35.5636128|+|25.0|6.0|31.090428|5.944|999
2030 01317 1|74596|135502|chi Boo|228.62149401|29.16429616|15|14|29.1585624|+|29.0|9.0|51.466176|5.279|999
2031 01389 1|75049|136512|omicron CrB|230.03566049|29.61621072|15|20|8.5585176|+|29.0|36.0|58.358592|5.615|999
2032 01605 1|75695|137909|beta CrB|231.95721428|29.10569774|15|27|49.7314272|+|29.0|6.0|20.511864|3.672|999
2035 01749 1|78554|143894|pi Ser|240.57371524|22.80445158|16|2|17.6916576|+|22.0|48.0|16.025688|4.827|999
2036 01674 1|76952AB|140436|gamma A CrB|235.68572161|26.29562122|15|42|44.5731864|+|26.0|17.0|44.236392|3.851|999
2037 01826 1|78159|143107|epsilon CrB|239.39687489|26.87787278|15|57|35.2499736|+|26.0|52.0|40.342008|4.274|999
2037 01827 1|77512|141714|delta CrB|237.39852975|26.068393|15|49|35.64714|+|26.0|4.0|6.2148|4.685|999
2039 01605 1|77442|||237.14339379|28.15674583|15|48|34.4145096|+|28.0|9.0|24.284988|5.959|999
2041 01805 1|78493|143807|iota CrB|240.36068895|29.85105897|16|1|26.565348|+|29.0|51.0|3.812292|4.963|999
2053 01366 1|81729|150682|39 Her|250.40291499|26.91688105|16|41|36.6995976|+|26.0|55.0|0.771780000002|5.963|999
2054 01147 1|79757|146738|upsilon CrB|244.18661693|29.15026213|16|16|44.7880632|+|29.0|9.0|0.943668000006|5.787|873
2059 01198 1|83254|||255.24223148|22.63209541|17|0|58.1355552|+|22.0|37.0|55.543476|5.811|999
2062 01253 1|82504|152326|51 Her|252.93859387|24.65643027|16|51|45.2625288|+|24.0|39.0|23.148972|5.170|999
2064 01285 1|83367|||255.57790127|25.50562055|17|2|18.6963048|+|25.0|30.0|20.23398|5.875|999
2065 01930 1|84379|156164|delta Her|258.75796339|24.83920293|17|15|1.9112136|+|24.0|50.0|21.130548|3.115|999
2070 01410 1|82422|152173|50 Her|252.66232472|29.80653865|16|50|38.9579328|+|29.0|48.0|23.53914|5.907|999
2074 01985 1|85157|157728|73 Her|261.02744337|22.96028298|17|24|6.5864088|+|22.0|57.0|37.018728|5.733|999
2076 03366 1|86254|160181|79 Her|264.3795522|24.3099892|17|37|31.092528|+|24.0|18.0|35.96112|5.768|999
2077 04273 1|86731|161239|84 Her|265.83985352|24.32782406|17|43|21.5648448|+|24.0|19.0|40.166616|5.805|999
2078 01802 1|84821|||260.04099527|25.53760929|17|20|9.8388648|+|25.0|32.0|15.393444|5.364|999
2078 01803 1|84887|157198|70 Her|260.22585693|24.49943372|17|20|54.2056632|+|24.0|29.0|57.961392|5.122|999
2079 02057 1|85693|158899|lambda Her|262.68462423|26.1106477|17|30|44.3098152|+|26.0|6.0|38.33172|4.552|999
2080 03223 1|86667|161074|83 Her|265.61817613|24.56405727|17|42|28.3622712|+|24.0|33.0|50.606172|5.725|999
2081 03674 1|87194|162211|87 Her|267.20478143|25.62286878|17|48|49.1475432|+|25.0|37.0|22.327608|5.227|999
2085 03062 1|86974|161797|mu Her|266.61464422|27.72067433|17|46|27.5146128|+|27.0|43.0|14.427588|3.490|999
2086 01979 1|84691|||259.70219647|28.82296651|17|18|48.5271528|+|28.0|49.0|22.679436|5.788|999
2087 02410 1|85790|159139|78 Her|262.95658769|28.4074972|17|31|49.5810456|+|28.0|24.0|26.98992|5.648|999
2089 02094 1|87308|||267.59538549|29.32214007|17|50|22.8925176|+|29.0|19.0|19.704252|5.636|999
2093 01442 1|90023|||275.53625424|23.28517648|18|22|8.7010176|+|23.0|17.0|6.635328|5.616|999
2094 04213 1|87747|163506|89 Her|268.85495466|26.04998988|17|55|25.1891184|+|26.0|2.0|59.963568|5.505|999
2095 03224 1|88818A|166045|100A Her|271.95649074|26.10128647|18|7|49.5577776|+|26.0|6.0|4.63129200001|5.839|142
2095 03225 1|88817B|166046|100B Her|271.9562642|26.0973343|18|7|49.503408|+|26.0|5.0|50.40348|5.811|142
2097 00634 1|89773|168532|105 Her|274.79450155|24.4460597|18|19|10.680372|+|24.0|26.0|45.81492|5.462|999
2102 02772 1|87933|163993|xi Her|269.44119603|29.24787829|17|57|45.8870472|+|29.0|14.0|52.361844|3.794|999
2103 03078 1|88794|166014|omicron Her|271.88562981|28.76248822|18|7|32.5511544|+|28.0|45.0|44.957592|3.823|999
2105 02583 1|89925|168913|108 Her|275.23737155|29.85892422|18|20|56.969172|+|29.0|51.0|32.127192|5.635|999
2105 02586 1|89935|168914|107 Her|275.25424869|28.86995524|18|21|1.0196856|+|28.0|52.0|11.838864|5.142|999
2106 02025 1|90637|||277.39879736|23.86619948|18|29|35.7113664|+|23.0|51.0|58.318128|5.847|999
2107 00474 1|91139AB|||278.87667351|23.60561882|18|35|30.4016424|+|23.0|36.0|20.227752|5.803|999
2109 02837 1|92818|175492|113 Her|283.6870179|22.64507578|18|54|44.884296|+|22.0|38.0|42.272808|4.667|999
2116 02764 1|92088|||281.51866667|26.66213209|18|46|4.4800008|+|26.0|39.0|43.675524|4.958|999
2117 03004 1|92768|||283.55519732|27.9095299|18|54|13.2473568|+|27.0|54.0|34.30764|5.799|999
2118 02628 1|90342|||276.49494792|29.82893217|18|25|58.7875008|+|29.0|49.0|44.155812|5.815|999
2122 00554 1|93845|||286.65999409|24.25079636|19|6|38.3985816|+|24.0|15.0|2.866896|5.787|999
2124 02557 1|94827A|180968|2A Vul|289.43182603|23.02551713|19|17|43.6382472|+|23.0|1.0|31.861668|5.434|17
2126 02370 1|93256|||284.93951748|26.23040713|18|59|45.4841952|+|26.0|13.0|49.465668|5.399|999
2129 02771 1|95785|183491|8 Vul|292.23784468|24.76871551|19|28|57.0827232|+|24.0|46.0|7.375836|5.926|999
2129 02772 1|95771|183439|alpha Vul|292.17637095|24.66490581|19|28|42.329028|+|24.0|39.0|53.660916|4.610|999
2130 02667 1|93393|||285.32231908|26.29141274|19|1|17.3565792|+|26.0|17.0|29.085864|5.673|999
2132 03895 1|95260|182255|3 Vul|290.71202099|26.26240815|19|22|50.8850376|+|26.0|15.0|44.66934|5.172|999
2133 02963 1|95951|183914|beta 2 Cyg|292.6891415|27.96526807|19|30|45.39396|+|27.0|57.0|54.965052|4.683|344
2133 02964 1|95947AC|183912|beta 1A Cyg|292.68035868|27.95967854|19|30|43.2860832|+|27.0|57.0|34.842744|3.186|344
2133 02965 1|96016|||292.84008085|26.61717099|19|31|21.619404|+|26.0|37.0|1.81556400001|5.995|999
2134 02185 1|93843|||286.65722701|28.62859314|19|6|37.7344824|+|28.0|37.0|42.935304|5.553|999
2137 03101 1|95372|182568|2 Cyg|291.03158017|29.62134672|19|24|7.5792408|+|29.0|37.0|16.848192|4.957|999
2140 03050 1|97961AB|||298.62947664|24.31939011|19|54|31.0743936|+|24.0|19.0|9.804396|5.558|999
2140 03051 1|97886A|188260|13A Vul|298.36538185|24.07959907|19|53|27.691644|+|24.0|4.0|46.556652|4.631|13
2140 03054 1|97679|187811|12 Vul|297.76712269|22.61004685|19|51|4.10944560001|+|22.0|36.0|36.16866|4.860|999
2141 02712 1|98375|189410|14 Vul|299.79391268|23.10128678|19|59|10.5390432|+|23.0|6.0|4.632408|5.714|999
2143 01958 1|97077|186486|10 Vul|295.92885501|25.77191429|19|43|42.9252024|+|25.0|46.0|18.891444|5.601|999
2144 01672 1|97765|||298.00664135|24.99216113|19|52|1.593924|+|24.0|59.0|31.780068|5.668|999
2145 01661 1|98636A|190004|16A Vul|300.50605419|24.9379885|20|2|1.45300559999|+|24.0|56.0|16.7586|5.834|9
2145 01662 1|98609|||300.43630055|24.80042444|20|1|44.712132|+|24.0|48.0|1.527984|5.848|999
2149 01880 1|98543|189849|15 Vul|300.27520265|27.75357235|20|1|6.048636|+|27.0|45.0|12.86046|4.675|999
2150 05010 1|96302|184759|9 Cyg|293.71219918|29.46295717|19|34|50.9278032|+|29.0|27.0|46.645812|5.471|999
2153 02883 1|98767|||300.90585597|29.89680549|20|3|37.4054328|+|29.0|53.0|48.499764|5.811|999
2154 04100 1|99080|190993|17 Vul|301.72253515|23.61442289|20|6|53.408436|+|23.0|36.0|51.922404|5.029|999
2155 02337 1|99853|192713|22 Vul|303.87599338|23.50890841|20|15|30.2384112|+|23.0|30.0|32.070276|5.289|999
2157 01647 1|101868|196740|28 Vul|309.63297618|24.11595778|20|38|31.9142832|+|24.0|6.0|57.448008|5.028|999
2159 02068 1|99824AB|||303.81622768|25.59194889|20|15|15.8946432|+|25.0|35.0|31.016004|4.725|999
