88899,166230,101 Her,
89172,167006,104 Her,
89348,168151,36 Dra,
89448,168653,37 Dra,
89594,169027,38 Dra,
89773,168532,105 Her,
89826,168775,kappa Lyr,
89861,168720,106 Her,
89908A,170000,phi A Dra,
89908B,170000,phi B Dra,
89925,168913,108 Her,
89935,168914,107 Her,
89937,170153,chi Dra,
90139,169414,109 Her,
90156A,170073,39A Dra,
90156B,170073,39B Dra,
90191,169702,mu Lyr,
90344,170693,42 Dra,
90905,171635,45 Dra,
91262,172167,alpha Lyr,
91755,173524,46 Dra,
91919B,173583,epsilon 1B Lyr,
91919A,173582,epsilon 1A Lyr,
91926C,173607,epsilon 2C Lyr,
91926D,173608,epsilon 2D Lyr,
91971,173648,zeta 1 Lyr,
91973,173649,zeta 2 Lyr,
92043,173667,110 Her,
92112,175286,50 Dra,
92161,173880,111 Her,
92398,174585,nu 1 Lyr,
92405,174602,nu 2 Lyr,
92420,174638,beta Lyr,
92512,175306,omicron Dra,
92614,174933,112 Her,
92728,175426,delta 1 Lyr,
92782,176524,upsilon Dra,
92791,175588,delta 2 Lyr,
92818,175492,113 Her,
92997,176408,48 Dra,
93194,176437,gamma Lyr,
93279,176670,lambda Lyr,
93340,177249,49 Dra,
93408,177196,16 Lyr,
93713,178207,51 Dra,
93903,178475,iota Lyr,
93917,178449,17 Lyr,
94083,180777,59 Dra,
94140,179933,55 Dra,
94302,180006,53 Dra,
94311,179527,19 Lyr,
94376,180711,delta Dra,
94481,180163,eta Lyr,
94490,180610,54 Dra,
94648,181984,tau Dra,
94713,180809,theta Lyr,
95081,182564,pi Dra,
96100,185144,sigmaDra,
97433A,188119,epsilon A Dra,
97433B,188119,epsilon B Dra,
98401,190960,69 Dra,
98583,190544,64 Dra,
98647,190696,65B Dra,
98658,190713,65A Dra,
98702,190940,rho Dra,
98962,191277,66 Dra,
99500,192455,68 Dra,
100221,193964,71 Dra,
100965,196787,75 Dra,
101082,196925,74 Dra,
101160B,195325,1B Del,
101160A,195325,1A Del,
101260,196502,73 Dra,
101421,195810,epsilon Del,
101483,195943,eta Del,
101589,196180,zeta Del,
101769A,196524,beta A Del,
101769B,196524,beta B Del,
101772,196171,alpha Ind,
101800,196544,iota Del,
101882,196725,theta Del,
101916,196755,kappa Del,
101958,196867,alpha Del,
102080,197121,10 Del,
102208,199095,76 Dra,
102281,197461,delta Del,
102333,197157,eta Ind,
102531,197963,gamma 1 Del,
102532,197964,gamma 2 Del,
102633A,198069,13A Del,
102633B,198069,13B Del,
102790,198048,zeta Ind,
102805,198390,15 Del,
102819,198391,14 Del,
102950,198308,iota Ind,
103227,198700,beta Ind,
103294,199253,17 Del,
103298,199254,16 Del,
103527,199665,18 Del,
103569A,199766,epsilon A Equ,
103569B,199766,epsilon B Equ,
103813B,200256,2B Equ,
103813A,200256,2A Equ,
104031,200644,3 Equ,
104085,200365,mu Ind,
104101,200790,4 Equ,
104521B,201601,gamma B Equ,
104521A,201601,gamma A Equ,
104538,201616,6 Equ,
104858A,202275,delta A Equ,
104858B,202275,delta B Equ,
104987,202447,alpha Equ,
105319B,-,theta B Ind,
105319A,202730,theta A Ind,
105413,203291,9 Equ,
105570,203562,beta Equ,
105841,203760,gamma Ind,
106327,204783,xi Gru,
107835,207241,omicron Ind,
108085,207971,gamma Gru,
108281,208149,piInd,
108431A,208450,delta A Ind,
108431B,208450,delta B Ind,
108478,208496,kappa 1 Ind,
108870,209100,epsilon Ind,
109081,209529,kappa 2 Ind,
109111,209688,lambda Gru,
109268,209952,alpha Gru,
109908A,211088,mu 1A Gru,
109908B,-,mu 1B Gru,
109937,211388,1 Lac,
109973,211202,mu 2 Gru,
110351,212120,2 Lac,
110478,212087,pi 1 Gru,
110506,212132,pi 2 Gru,
110538,212496,beta Lac,
110609,212593,4 Lac,
110618,211998,nu Ind,
110936,212953,nu Gru,
110997,213009,delta 1 Gru,
111022,213310,5 Lac,
111043,213080,delta 2 Gru,
111104,213420,6 Lac,
111169,213558,alpha Lac,
111546,214167,8B Lac,
111544,214168,8A Lac,
111594,214085,sigma 1 Gru,
111643B,214150,sigma 2B Gru,
111643A,214150,sigma 2A Gru,
111674,214454,9 Lac,
111841,214680,10 Lac,
111944,214868,11 Lac,
112031,214993,12 Lac,
112122,214952,beta Gru,
112203,215104,rho Gru,
112242,215373,13 Lac,
112374,215369,eta Gru,
112623,215789,epsilon Gru,
112778A,216200,14A Lac,
112778B,-,14B Lac,
112917,216397,15 Lac,
113044,216435,tau 1 Gru,
113137,216437,rho Ind,
113191A,216655,tau 2A Gru,
113191B,216655,tau 2B Gru,
113190,216656,tau 2CD Gru,
113281,216916,16 Lac,
113307,216823,tau 3 Gru,
113638,217364,zeta Gru,
113957,217902,kappa Gru,
114131A,218227,theta A Gru,
114131B,218227,theta B Gru,
114132A,218242,upsilon A Gru,
114132B,218242,upsilon B Gru,
114421,218670,iota Gru,
115054,219693,phi Gru,
115713,220729,omicron Gru,
88,224834,tau Phe,
122,224889,theta Oct,
145,224926,29 Psc,
154,224935,30 Psc,
171,224930,85 Peg,
183,224990,zeta Scl,
186,224995,31 Psc,
194,225003,32 Psc,
443,28,33 Psc,
476,87,86 Peg,
729,448,87 Peg,
761B,493,kappa 1B Scl,
761A,493,kappa 1A Scl,
765,496,epsilon Phe,
813,560,34 Psc,
814,636,gamma 3Oct,
930,720,kappa 2 Scl,
950,739,theta Scl,
1067,886,gamma Peg,
1168,1013,chi Peg,
1196,1061,35A Psc,
1197,1061,35B Psc,
1319B,-,36B Psc,
1319A,1227,36A Psc,
1340,1243,37 Psc,
1392C,1317,38C Psc,
1392A,1317,38A Psc,
1392B,1317,38B Psc,
1427,1352,39 Psc,
1595,1563,40 Psc,
1599,1581,zeta Tuc,
1645,1635,41 Psc,
1647,1685,pi Tuc,
1708,1737,iota Scl,
1772,1796,42 Psc,
1948,2035,43 Psc,
2006,2114,44 Psc,
2025,2140,45 Psc,
2072,2262,kappa Phe,
2081,2261,alpha Phe,
2210,2429,eta Scl,
2213,2410,46 Psc,
2219,2411,47 Psc,
2224,2436,48 Psc,
2415,2714,49 Psc,
2472,2834,lambda 1 Phe,
2484,2884,beta 1 Tuc,
2487,2885,beta 2 Tuc,
2548,2913,51 Psc,
2568,2910,52 Psc,
2578,3003,beta 3Tuc,
2629,3112,theta Tuc,
2802,3302,lambda 2 Phe,
2903,3379,53 Psc,
3093,3651,54 Psc,
3138B,-,55B Psc,
3138A,3690,55A Psc,
3245,3919,mu Phe,
3277,3980,xi Phe,
3330,4089,rho Tuc,
3356B,4065,lambda 1B Scl,
3356A,4065,lambda 1A Scl,
3405,4150,eta Phe,
3456,4211,lambda 2 Scl,
3632,4408,57 Psc,
3675,4482,58 Psc,
3685,4490,59 Psc,
3697,4526,60 Psc,
3730,4568,61 Psc,
3760,4627,62 Psc,
3786,4656,delta Psc,
3810,4676,64 Psc,
3885B,4757,65B Psc,
3885A,4758,65A Psc,
3949,4919,rho Phe,
4084,5190,lambda 1A Tuc,
4088,5208,lambda 1B Tuc,
4267A,5267,66A Psc,
4267B,5267,66B Psc,
4293,5457,lambda 2 Tuc,
4366,5382,67 Psc,
4510,5575,68 Psc,
4577,5737,alpha Scl,
4770,6055,xi Scl,
4832,6077,70 Psc,
4852,6178,sigma Scl,
4889,6118,sigma Psc,
4906,6186,epsilon Psc,
5074,6386,73 Psc,
5081,6397,72 Psc,
5131,6456,psi 1A Psc,
5132,6457,psi 1B Psc,
5141,6479,77A Psc,
5144,6480,77B Psc,
5165,6595,beta Phe,
5175,6476,76 Psc,
5204,6557,75 Psc,
5268,6793,iota Tuc,
5300A,6767,upsilon A Phe,
5300B,6767,upsilon B Phe,
5310,6695,psi 2,
5319,6680,78 Psc,
5346,6763,80 Psc,
5348A,6882,zeta A Phe,
5348B,6882,zeta B Phe,
5454,6903,psi 3 Psc,
5544,7034,82 Psc,
5571,7087,chi Psc,
5586,7106,tau Psc,
5737,7344,zeta A Psc,
5742,7318,phi Psc,
5743,7345,zeta B Psc,
5778,7374,87 Psc,
5824,7446,88 Psc,
5842D,7693,kappa D Tuc,
5842C,7693,kappa C Tuc,
5862,7570,nuPhe,
5896B,-,kappa B Tuc,
5896A,7788,kappa A Tuc,
6061,7804,89 Psc,
6193,7964,upsilon Psc,
6315,8126,91 Psc,
6527,8442,92 Psc,
6706,8723,rho Psc,
6732,8763,94 Psc,
6815A,8875,95A Psc,
6815B,8875,95B Psc,
6867,9053,gamma Phe,
6915,9024,96 Psc,
6981,9100,97 Psc,
7007,9138,mu Psc,
7083,9362,delta Phe,
7097A,9270,eta A Psc,
7097B,9270,eta B Psc,
7364,9656,100A Psc,
7367,-,100B Psc,
7436,9766,101 Psc,
7463A,9906,tau A Scl,
7463B,9906,tau B Scl,
7535,9919,pi Psc,
7709A,10113,103A Psc,
7709B,10113,103B Psc,
7710,10135,104 Psc,
7740,10164,105 Psc,
7884,10380,nu Psc,
7948,10407,1 Tri,
7955,10537,pi Scl,
7981,10476,107 Psc,
8068,10516,phi Per,
8159,10697,109 Psc,
8198,10761,omicron Psc,
8209A,10830,epsilon A Scl,
8209B,10830,epsilon B Scl,
8704,11241,1 Per,
8714,11291,2 Per,
8796,11443,alpha Tri,
8833,11559,xi Psc,
8837,11695,psi Phe,
8882,11753,phi Phe,
9222,11949,3 Per,
9353,12235,112 Psc,
9459,12524,chi Phe,
9487B,12446,alpha B Psc,
9487A,12447,alpha A Psc,
9505,12303,4 Per,
9570,12471,epsilon Tri,
10064,13161,beta Tri,
10220,13372,5 Tri,
10227,13267,5 Per,
10280A,13480,6A Tri,
10280B,-,6B Tri,
10366,13530,6 Per,
10559,13869,7 Tri,
10644,13974,delta Tri,
10670,14055,gamma Tri,
10718,13982,8 Per,
10729,13994,7 Per,
10793,14252,10 Tri,
11060,14489,9 Per,
11279,14818,10 Per,
11432,15176,11 Tri,
11486,15257,12 Tri,
11548,15335,13 Tri,
11767,8890,alpha UMi,
11784,15656,14 Tri,
12086,16058,15A Tri,
12091,16070,15B Tri,
12623,16739,12 Per,
12692,16727,11 Per,
12768,16901,14 Per,
12777,16895,theta Per,
13254,17584,16 Per,
13268,17506,eta Per,
13328,17709,17 Per,
13490A,17904,20A Per,
13490B,17904,20B Per,
13531,17878,tau Per,
13775,18296,21 Per,
13879,18411,pi Per,
13905,18449,24 Per,
14328,18925,gamma Per,
14354,19058,rho Per,
14576,19356,beta Per,
14632,19373,iota Per,
14668,19476,kappa Per,
14817,19656,omega Per,
15330,20766,zeta 1 Ret,
15338,20315,30 Per,
15371,20807,zeta 2 Ret,
15404,20365,29 Per,
15444,20418,31 Per,
15648,20677,32 Per,
15863,20902,alpha Per,
15900,21120,omicron Tau,
16083A,21364,xi A Tau,
16083B,-,xi B Tau,
16244B,21428,34B Per,
16244A,21428,34A Per,
16245,22001,kappa Ret,
16322,21686,4 Tau,
16335,21552,sigma Per,
16369,21754,5 Tau,
16499,21770,36 Per,
16511,21933,6 Tau,
16664A,22091,7A Tau,
16664B,22091,7B Tau,
16826,22192,psi Per,
16852,22484,10 Tau,
16859,22374,9 Tau,
17103,22796,12 Tau,
17181,22805,11 Tau,
17309,23016,13 Tau,
17313,22951,40 Per,
17358,22928,delta Per,
17408,23183,14 Tau,
17440,23817,beta Ret,
17448A,23180,omicron A Per,
17448B,23180,omicron B Per,
17489,23288,16 Tau,
17499,23302,17 Tau,
17527,23324,18 Tau,
17529,23230,nu Per,
17531,23338,19 Tau,
17563,23466,29 Tau,
17573,23408,20 Tau,
17579,23432,21 Tau,
17588,23441,22 Tau,
17608,23480,23 Tau,
-,23629,24 Tau,
17702,23630,eta Tau,
17771,23793,30 Tau,
17832,23822,26 Tau,
17847,23850,27 Tau,
17851,23862,28 Tau,
17886,23848,42 Per,
18089B,24263,31B Tau,
18089A,24263,31A Tau,
18246,24398,zeta Per,
18471,24740,32 Tau,
18485,24769,33 Tau,
18532,24760,epsilon Per,
18597,25422,delta Ret,
18614,24912,xi Per,
18724,25204,lambda Tau,
18744,25705,gamma Ret,
18772,25728,iota Ret,
18907,25490,nu Tau,
18957,25558,40 Tau,
19009,25555,36 Tau,
19038,25604,37 Tau,
19076,25680,39 Tau,
19167,25642,lambda Per,
19171,25823,41 Tau,
19205,25867,psi Tau,
19302,25975,49 Per,
19335,25998,50 Per,
19343,25940,48 Per,
19388,26162,43 Tau,
19513,26322,44 Tau,
19554,26462,45 Tau,
19719,26690,46 Tau,
19740A,26722,47A Tau,
19740B,26722,47B Tau,
19780,27256,alpha Ret,
19811,26673,52 Per,
19812,26630,mu Per,
19860,26912,mu Tau,
19877,26911,48 Tau,
19921,27442,epsilon Ret,
19990,27045,omega Tau,
20020A,27657,theta A Ret,
20020B,-,theta B Ret,
20049,28525,delta Men,
20087,27176,51 Tau,
20171,27295,53 Tau,
20186,27309,56 Tau,
20205,27371,gamma Tau,
20215A,27383,55A Tau,
20215B,27383,55B Tau,
20219,27397,57 Tau,
20250,27382,phi Tau,
20252,27348,54 Per,
20261,27459,58 Tau,
20297,29116,nu Men,
20384,28093,eta Ret,
20400,27628,60 Tau,
20430,27638,chi Tau,
20455,27697,delta 1 Tau,
20484,27749,63 Tau,
20522,27820,66 Tau,
20531,-,62B Tau,
20533,27778,62A Tau,
20542,27819,delta 2 Tau,
20579,27777,55 Per,
20591A,27786,56A Per,
20591B,27786,56B Per,
20635,27934,kappa 1 Tau,
20641,27946,kappa 2 Tau,
20648A,27962,delta 3A Tau,
20648B,27962,delta 3B Tau,
20661,27991,70 Tau,
20711,28024,upsilon Tau,
20713,28052,71 Tau,
20732,28100,pi Tau,
20789,28149,72 Tau,
20873,28294,76 Tau,
20877,28292,75 Tau,
20885,28307,theta 1 Tau,
20889,28305,epsilon Tau,
20894,28319,theta 2 Tau,
20901,28355,79 Tau,
20995A,28485,80A Tau,
20995B,28485,80B Tau,
21036,28556,83 Tau,
21039,28546,81 Tau,
21082,28595,84 Tau,
21137,28677,85 Tau,
21238,28693,57B Per,
21242,28704,57A Per,
21273,28910,rho Tau,
21402,29140,88 Tau,
21421,29139,alpha Tau,
21589,29388,90 Tau,
21588,29375,89 Tau,
21673,29479,sigma 1 Tau,
21683,29488,sigma 2 Tau,
21735,29589,93 Tau,
21881,29763,tau Tau,
21914,30185,lambda Pic,
21928,29722,59 Per,
21949,30612,mu Men,
21961,29859,95 Tau,
22441,30605,96 Tau,
22449,30652,pi 3 Ori,
22509,30739,pi 2 Ori,
22531,31203,iota A Pic,
22534,31204,iota B Pic,
22549,30836,pi 4 Ori,
22565,30780,97 Tau,
22667,30959,omicron 1 Ori,
22730,31139,5 Ori,
22797,31237,pi 5 Ori,
22833,31283,6 Ori,
22845,31295,pi 1 Ori,
22871,32440,eta Men,
22957,31421,omicron 2 Ori,
23068,31553,99 Tau,
23088,31592,98 Tau,
23123,31767,pi 6Ori,
23148,34172,xi Men,
23214,31845,101 Tau,
23467,33285,beta Men,
23482,32743,eta 1 Pic,
23497,32301,iota Tau,
23607,32549,11 Ori,
23649,33042,eta 2 Pic,
23835,32923,104 Tau,
23852,33021,13 Ori,
23871,32977,106 Tau,
23879A,33054,14A Ori,
23879B,33054,14B Ori,
23883,32991,105 Tau,
23900,32990,103 Tau,
23949,33121,107 Tau,
23983,33254,16 Ori,
24010,33276,15 Ori,
24331A,33856,rho A Ori,
24331B,-,rho B Ori,
24436,34085,beta Ori,
24512,34053,108 Tau,
24555,34203,18 Ori,
24674,34503,tau Ori,
24817,34658,21 Ori,
24822,34559,109 Tau,
24829,35072,zeta Pic,
25044,35039,22 Ori,
25098,35580,kappa Pic,
25142,35149,23A Ori,
25145,35148,23B Ori,
25216,35189,110 Tau,
25247,35369,29 Ori,
25278,35296,111 Tau,
25281A,35411,eta A Ori,
25281B,35411,eta B Ori,
25282,35410,27 Ori,
25302,35439,25 Ori,
25303,35860,theta Pic,
25336,35468,gamma Ori,
25410,35532,113 Tau,
25428,35497,beta Tau,
25473B,35715,psi B Ori,
25473A,35715,psi A Ori,
25499,35671,115 Tau,
25539,35708,114 Tau,
25555,35770,116 Tau,
25583,35802,117 Tau,
25695B,35943,118B Tau,
25695A,35943,118A Tau,
25737,36167,31 Ori,
25813A,36267,32A Ori,
25813B,36267,32B Ori,
25861A,36351,33A Ori,
25861B,36351,33B Ori,
25918,37763,gamma Men,
25923,36512,upsilon Ori,
25930A,36486,delta A Ori,
25930D,36486,delta D Ori,
25945,36389,119 Tau,
26064,36576,120 Tau,
26093,36653,35 Ori,
26126,36777,38 Ori,
26176,36822,phi 1 Ori,
26207A,36861,lambda A Ori,
26207B,36862,lambda B Ori,
26220,37020,theta 1A Ori,
26220,37021,theta 1B Ori,
26221,37022,theta 1C Ori,
26224,37023,theta 1D Ori,
26235,37041,theta 2A Ori,
26237,37018,42 Ori,
26241,37043,iota Ori,
-,37042,theta 2B Ori,
26248,36819,121 Tau,
26264,38602,iota Men,
26268,37077,45 Ori,
26311,37128,epsilon Ori,
26366,37160,phi 2 Ori,
26382,37147,122 Tau,
26394,39091,pi Men,
26451,37202,zeta Tau,
26549A,37468,sigma A Ori,
26549B,37468,sigma B Ori,
26551,37468,sigma D Ori,
-,37479,sigma E Ori,
26563,37507,49 Ori,
26594,37490,omega Ori,
26640,37438,125 Tau,
26727A,37742,zeta A Ori,
26727B,37743,zeta B Ori,
26777A,37711,126A Tau,
26777B,37711,126B Tau,
26885,37984,51 Ori,
26925,37940,127 Tau,
27106,38219,128 Tau,
27265,38478,129 Tau,
27316B,-,131B Tau,
27316A,38545,131A Tau,
27321,39060,beta Pic,
27338,38558,130 Tau,
27364,38622,133 Tau,
27366,38771,kappa Ori,
27369,39810,lambda Men,
27386B,38710,52B Ori,
27386A,38710,52A Ori,
27468,38751,132 Tau,
27511,38899,134 Tau,
27530,39523,gamma Pic,
27566,40953,kappa Men,
27581,39019,135 Tau,
27658,39291,55 Ori,
27743,39317,137 Tau,
27750,39400,56 Ori,
27830,39357,136 Tau,
27913,39587,chi 1 Ori,
27965,39698,57 Ori,
27989,39801,alpha Ori,
28237,40111,139 Tau,
28271,40372,59 Ori,
28296,40446,60 Ori,
28321,40535,1 Mon,
28325,40536,2 Mon,
28455,40545,140 Tau,
28574B,40967,3B Mon,
28574A,40967,3A Mon,
28614A,40932,mu A Ori,
28614B,40932,mu B Ori,
28691,41040,64 Ori,
28716,41117,chi 2 Ori,
28812,41361,63 Ori,
28814,41380,66 Ori,
29038,41753,nu Ori,
29271,43834,alpha Men,
29276,42933,delta Pic,
29426,42560,xi Ori,
29433,42509,68 Ori,
29434,42545,69 Ori,
29650,43042,71 Ori,
29651,43232,gamma Mon,
29704,43153,72 Ori,
29736,43247,73 Ori,
29800,43386,74 Ori,
29850,43525,75 Ori,
29885,43760,6 Mon,
30073,44112,7 Mon,
30342,45229,nu Pic,
30419,44769,epsilon A Mon,
30422,44770,epsilon B Mon,
30700,45418,9 Mon,
30772,45546,10 Mon,
30867A,45725,beta A Mon,
30867B,45726,beta B Mon,
30867C,45727,beta C Mon,
31137B,46860,mu B Pic,
31137A,46860,mu A Pic,
31159,46241,12 Mon,
31216,46300,13 Mon,
31385,46642,14 Mon,
31685,47670,nu Pup,
31897,50506,zeta Men,
31978B,47839,15B Mon,
31978A,47839,15A Mon,
36463,48977,16 Mon,
32533,49161,17 Mon,
32578,49293,18 Mon,
32607,50241,alpha Pic,
32768,50310,tau Pup,
32912,51557,iota Vol,
33384,54239,theta Men,
33971,52918,19 Mon,
34473,55864,gamma 1 Vol,
34481,55865,gamma 2 Vol,
34622,54810,20 Mon,
34724,55057,21 Mon,
34769,55185,delta Mon,
34904,55533,23 Mon,
35080,56003,24 Mon,
35228,57623,delta Vol,
35264,56855,pi Pup,
36039,60816,epsilon Men,
36377,59717,sigma Pup,
37088,61064,25 Mon,
37447,61935,alpha Mon,
37504,63295,zeta Vol,
37648,62576,1 Pup,
37677,62623,3 Pup,
37842,62863,2B Pup,
37843,62864,2A Pup,
37891,62952,4 Pup,
38048B,63336,5B Pup,
38048A,63336,5A Pup,
38070,63462,omicron Pup,
38170,63700,xi Pup,
38211,63697,6 Pup,
38372,64077,8 Pup,
38382A,64096,9A Pup,
38382B,64096,9B Pup,
38427,64238,10 Pup,
38835,65228,11 Pup,
39023,65699,12 Pup,
39079,65695,27 Mon,
39211,65953,28 Mon,
39429,66811,zeta Pup,
39524,66834,14 Pup,
39757,67523,rho Pup,
39794A,68520,epsilon A Vol,
39794B,-,epsilon B Vol,
39863,67594,zeta Mon,
39906,67797,16 Pup,
-,68243,gamma 1 Vel,
39953,68273,gamma 2 Vel,
40035,68146,18 Pup,
40084,68290,19 Pup,
40259,68752,20 Pup,
40604,69665,21 Pup,
40817,71046,kappa 1 Vol,
40834,71066,kappa 2 Vol,
41003,71576,eta Vol,
41067,70673,22 Pup,
41312,71878,beta Vol,
41704,71369,omicron UMa,
42080,72037,2 UMa,
42334,73495,eta Pyx,
42425,74405,theta Vol,
42438,72905,pi 1 UMa,
42483,73898,zeta Pyx,
42515,74006,beta Pyx,
42527,73108,pi 2 UMa,
42536,74195,omicron Vel,
42828,74575,alpha Pyx,
42913B,-,delta B Vel,
42913A,74956,delta A Vel,
43409,75691,gamma Pyx,
43644,75486,5 UMa,
43825,76483,delta Pyx,
43903,75958,6 UMa,
43908,79837,zeta Oct,
44127,76644,iota UMa,
44382,78045,alpha Vol,
44390,76827,rho UMa,
44471A,77327,kappa A UMa,
44471B,77327,kappa B UMa,
44816,78647,lambda Vel,
44824,78541,kappa Pyx,
44857,77800,sigma 1 UMa,
44901,78209,15 UMa,
45001,78922,epsilon Pyx,
45038A,78154,sigma 2A UMa,
45038B,78154,sigma 2B UMa,
45075,78362,tau UMa,
45333,79028,16 UMa,
45455,79354,17 UMa,
45493,79439,18 UMa,
45812,80130,20 UMa,
45902,80874,theta Pyx,
45941,81188,kappa Vel,
46026,81169,lambda Pyx,
46239B,-,21B UMa,
46239A,81104,21A UMa,
46651A,82434,psi A Vel,
46651B,82434,psi B Vel,
46733,81937,23 UMa,
46853,82328,theta UMa,
46977,82210,24 UMa,
47006,82621,26 UMa,
47013,82189,22 UMa,
47654,83506,27 UMa,
47911,84179,28 UMa,
48087,84882,3 Sex,
48273,85217,4 Sex,
48286,85294,5 Sex,
48319,84999,upsilon UMa,
48341,85364,6 Sex,
48402A,85235,phi A UMa,
48402B,85235,phi B UMa,
48414,85504,7 Sex,
48437A,85558,gamma A Sex,
48437B,85558,gamma B Sex,
48552,85762,9 Sex,
48682,85795,31 UMa,
48774,86440,phi Vel,
48990,86611,12 Sex,
49329,87301,13 Sex,
49530,87682,14 Sex,
49641,87887,alpha Sex,
49739,88048,16 Sex,
49812B,-,17B Sex,
49812A,88195,17A Sex,
49865,88333,18 Sex,
50027,88547,19 Sex,
50100,88697,20 Sex,
50140,88764,21 Sex,
50372,89021,lambda UMa,
50414,89254,epsilon Sex,
50448,88983,32 UMa,
50684,89688,23 Sex,
50801,89758,mu UMa,
50885,90044,25 Sex,
50887,90043,24 Sex,
51117,90473,26 Sex,
51135,90485,27 Sex,
51362,90882,delta Sex,
51401,90633,35 UMa,
51437,90994,beta Sex,
51451,91011,31 Sex,
51459,90839,36 UMa,
51592,91256,32 Sex,
51814,91480,37 UMa,
52316,92588,33 Sex,
52353,92424,38 UMa,
52401A,92749,34A Sex,
52401B,-,34B Sex,
52452B,-,35B Sex,
52452A,92841,35A Sex,
52478,92728,39 UMa,
52584,93102,36 Sex,
52650,93075,40 UMa,
52685,93132,41 UMa,
52727A,93497,mu A Vel,
52727B,93497,mu B Vel,
52884,93704,39 Sex,
52913B,93742,40B Sex,
52913A,93742,40A Sex,
52980,93903,41 Sex,
53043,93859,43 UMa,
53064,93875,42 UMa,
53261,94247,44 UMa,
53295,94334,omega UMa,
53426,94600,46 UMa,
53702,96124,eta Oct,
53721,95128,47 UMa,
53838,95310,49 UMa,
53910,95418,beta UMa,
54061B,95689,alpha B UMa,
54061A,95689,alpha A UMa,
54136,95934,51 UMa,
54539,96833,psi UMa,
55203,98231,xi AUMa,
-,98230,xi BUMa,
55219,98262,nu UMa,
55266,98353,55 UMa,
55560,98839,56 UMa,
-,99787,57 UMa,
56148,99984,58 UMa,
56770,101107,59 UMa,
56779,101153,omega Vir,
56789,101133,60 UMa,
56997,101501,61 UMa,
57029,101606,62 UMa,
57328,102124,xi Vir,
57363,102249,lambda Mus,
57380,102212,nu Vir,
57399,102224,chi UMa,
57562,102510,4 Vir,
57581,102584,mu Mus,
57757,102870,beta Vir,
58001,103287,gamma UMa,
58110,103484,6 Vir,
58112,103483,65AB UMa,
58117,103498,65D UMa,
58181,103605,66 UMa,
58510,104181,7 Vir,
58590,104321,pi Vir,
58684,104513,67 UMa,
58948,104979,omicron Vir,
59285,105639,10 Vir,
59309,105702,11 Vir,
59458,106002,68 UMa,
59608,106251,12 Vir,
59774,106591,delta UMa,
59929,106849,epsilon Mus,
60030,107070,13 Vir,
60088,107161,14 Vir,
60129,107259,eta Vir,
60172,107328,16 Vir,
60212,107465,70 UMa,
60320A,107566,zeta 2A Mus,
60320C,-,zeta 2C Mus,
60329,107567,zeta 1 Mus,
60353,107705,17A Vir,
60352,-,17B Vir,
60584,108135,71 UMa,
60712,108346,72 UMa,
60795,108502,73 UMa,
60978,108844,74 UMa,
60992,108861,75 UMa,
61199,109026,gamma Mus,
61246,109217,20 Vir,
61318,109309,21 Vir,
61558,109704,25 Vir,
61585,109668,alpha Mus,
61740,110014,chi Vir,
61936,110462,76 UMa,
61937,110377,27 Vir,
61941B,110380,gamma B Vir,
61941A,110379,gamma A Vir,
61960,110411,rho Vir,
61968,110423,31 Vir,
61969,110418,28 Vir,
62267,110951,32 Vir,
62322A,110879,beta A Mus,
62322B,110879,beta B Mus,
62325,111028,33 Vir,
62394,111164,34 Vir,
62443,111239,35 Vir,
62757,111765,37 Vir,
62875,111998,38 Vir,
-,112036,39 Vir,
62933,112097,41 Vir,
62956,112185,epsilon UMa,
62985,112142,psi,
63031B,111482,iota B Oct,
63031A,111482,iota A Oct,
63090,112300,delta Vir,
63414,112846,44 Vir,
63494A,112992,46A Vir,
63494B,112992,46B Vir,
63503A,113139,78A UMa,
63503B,113139,78B UMa,
63608,113226,epsilon Vir,
63613,112985,delta Mus,
63750A,113459,48A Vir,
63750B,113459,48B Vir,
64078,114038,49 Vir,
64094B,-,theta B Mus,
64094A,113904,theta A Mus,
64224,114287,50 Vir,
64238,114330,theta Vir,
64407,114642,53 Vir,
64520A,114846,54A Vir,
64520B,-,54B Vir,
64577,114946,55 Vir,
64625,115062,56 Vir,
64661,114911,eta Mus,
64725,115202,57 Vir,
64792,115383,59 Vir,
64834,115466,58 Vir,
64852,115521,sigma Vir,
64924,115617,61 Vir,
65074,115903,62 Vir,
65241,116235,64 Vir,
65301,116292,63 Vir,
65323,116365,65 Vir,
65378A,116656,zeta A UMa,
65378B,116657,zeta B UMa,
65420,116568,66 Vir,
65468,116244,iota 1 Mus,
65474,116658,alpha Vir,
65477,116842,80 UMa,
65581,116870,68 Vir,
65628,116579,iota 2 Mus,
65639,116976,69 Vir,
65721,117176,70 Vir,
65790,117304,71 Vir,
65892,117436,72 Vir,
66006,117675,74 Vir,
66015,117661,73 Vir,
66091,117789,75 Vir,
66098,117818,76 Vir,
66131,117878,77 Vir,
66198,118214,81 UMa,
66200,118022,78 Vir,
66249,118098,zeta Vir,
66320,118219,80 Vir,
66465A,118511,81A Vir,
66465B,-,81B Vir,
66634,119024,82 UMa,
66738,119228,83 UMa,
66753,117374,kappa Oct,
66803,119149,82 Vir,
66936B,119425,84B Vir,
66936A,119425,84A Vir,
67057,119605,83 Vir,
67139,119786,85 Vir,
67172B,119853,86B Vir,
67172A,119853,86A Vir,
67231,120198,84 UMa,
